##, Gene,  % In, % In, % Ratio, Up, Down, Up
1, Luc, 6.350699E-5, 1.8962799E-5, 0.2985939, , Luc, , Luc, 
141, ABCA5, 5.935901E-6, 7.3684023E-6, 1.2413284, , , , , 
142, ABCA6, 4.8059344E-5, 1.6958162E-5, 0.35285878, , , , , 
143, ABCA6, 1.12281505E-5, 2.0046389E-6, 0.17853688, , , , , 
144, ABCA6, 4.5985355E-5, 1.701234E-5, 0.36995128, , , , , 
145, ABCA6, 9.869329E-6, 2.9798686E-5, 3.0193224, , , , , 
146, ABCA6, 5.4495864E-5, 2.9256892E-6, 0.053686444, , , , , 
147, ABCA6, 5.4924963E-5, 4.762372E-5, 0.8670687, , , , , 
148, ABCA7, 1.7378601E-5, 6.176455E-6, 0.35540575, , , , , 
149, ABCA7, 6.608159E-5, 6.777846E-5, 1.0256784, , , , , 
150, ABCA7, 5.220732E-5, 1.517024E-6, 0.029057687, , , , , 
151, ABCA7, 1.5733713E-5, 7.58512E-6, 0.48209345, , , , , 
152, ABCA7, 3.1825013E-5, 2.5897767E-5, 0.8137551, , , , , 
153, ABCA8, 8.367475E-6, 5.417943E-7, 0.06475004, , ABCA8, , ABCA8, 
154, ABCA8, 3.8762148E-5, 1.0564989E-5, 0.27255943, , ABCA8, , , 
155, ABCA8, 9.6333235E-5, 3.6571113E-5, 0.3796313, , ABCA8, , , 
156, ABCA8, 8.524812E-5, 8.522424E-5, 0.99971986, , ABCA8, , , 
157, ABCA8, 8.224441E-6, 3.79256E-7, 0.046113282, , ABCA8, , , 
158, ABCA9, 1.1342577E-4, 4.643177E-5, 0.40935823, , , , , 
159, ABCA9, 1.4303376E-7, 5.4179427E-8, 0.3787877, , , , , 
160, ABCA9, 6.1075414E-5, 4.708192E-5, 0.7708817, , , , , 
161, ABCA9, 2.8606752E-5, 1.9504594E-6, 0.06818178, , , , , 
162, ABCA9, 1.2901645E-4, 1.2336655E-4, 0.95620793, , , , , 
163, ABCB1, 7.2232046E-6, 1.1431859E-5, 1.5826575, , , , , 
164, ABCB1, 6.915682E-5, 1.0023195E-5, 0.1449343, , , , , 
165, ABCB1, 2.1240514E-5, 4.4968925E-5, 2.1171298, , , , , 
166, ABCB1, 2.1240514E-5, 2.1184156E-5, 0.9973467, , , , , 
167, ABCB1, 3.3398384E-5, 1.6633085E-5, 0.49802065, , , , , 
168, ABCB10, 6.937137E-6, 3.2507657E-7, 0.046860334, , , , , 
169, ABCB10, 6.508036E-6, 3.115317E-5, 4.786877, , , , , 
170, ABCB10, 3.0537707E-5, 2.1563412E-5, 0.7061241, , , , , 
171, ABCB10, 4.419743E-5, 2.1346696E-5, 0.482985, , , , , 
172, ABCB10, 5.020485E-5, 3.42414E-5, 0.68203366, , , , , 
173, ABCB10, 1.1156633E-5, 4.6540128E-5, 4.1715207, , , , , 
174, ABCB11, 3.7975464E-5, 2.5193434E-5, 0.66341347, , , , , 
175, ABCB11, 1.4303376E-7, 1.2082012E-5, 84.46966, , , , , 
176, ABCB11, 7.1016264E-5, 3.299527E-5, 0.4646157, , , , , 
177, ABCB11, 1.3087589E-5, 1.2894704E-5, 0.98526204, , , , , 
178, ABCB11, 1.0656015E-5, 1.0998424E-5, 1.032133, , , , , 
179, ABCB11, 2.2170232E-5, 2.7794047E-5, 1.2536651, , , , , 
180, ABCB4, 1.1921864E-4, 2.5290958E-4, 2.121393, , ABCB4, , ABCB4, 
181, ABCB4, 8.653543E-6, 4.8761484E-7, 0.056348577, , ABCB4, , , 
182, ABCB4, 5.5568617E-5, 1.4465907E-5, 0.26032513, , ABCB4, , , 
183, ABCB4, 9.583262E-6, 7.693478E-6, 0.80280375, , ABCB4, , , 
184, ABCB4, 5.642682E-5, 7.58512E-6, 0.13442402, , ABCB4, , , 
185, ABCB5, 1.237242E-5, 1.7879212E-6, 0.1445086, , , , , 
186, ABCB5, 2.932192E-5, 2.7631508E-5, 0.94234985, , , , , 
187, ABCB5, 8.224441E-5, 3.2886914E-5, 0.39986807, , , , , 
188, ABCB5, 2.28854E-5, 1.3653216E-5, 0.59659064, , , , , 
189, ABCB5, 2.3886638E-5, 3.3591245E-6, 0.14062777, , , , , 
190, ABCB6, 3.6545127E-5, 3.8575752E-5, 1.0555649, , , , , 
191, ABCB6, 1.4303376E-7, 2.1671771E-7, 1.5151508, , , , , 
192, ABCB6, 4.1050687E-5, 1.598293E-5, 0.38934624, , , , , 
193, ABCB6, 3.0180123E-5, 1.1280157E-4, 3.7376115, , , , , 
194, ABCB6, 4.863148E-5, 3.7167087E-5, 0.7642599, , , , , 
195, ABCB6, 4.57708E-5, 9.2971895E-5, 2.031249, , , , , 
196, ABCB7, 1.6019781E-5, 2.2863718E-5, 1.4272178, , , , , 
197, ABCB7, 7.580789E-5, 7.4442534E-5, 0.98198926, , , , , 
198, ABCB7, 3.003709E-6, 1.3761574E-5, 4.581527, , , , , 
199, ABCB7, 4.2767093E-5, 5.2012252E-5, 1.2161746, , , , , 
200, ABCB7, 2.3958155E-5, 2.654792E-5, 1.1080953, , , , , 
201, ABCB8, 6.6582215E-5, 7.411746E-5, 1.113172, , , , , 
202, ABCB8, 3.4399618E-5, 2.2051026E-5, 0.6410253, , , , , 
203, ABCB8, 2.360057E-5, 8.1269145E-6, 0.34435245, , , , , 
204, ABCB8, 8.009891E-6, 1.993803E-5, 2.4891763, , , , , 
205, ABCB8, 4.0407038E-5, 1.02615835E-4, 2.5395534, , , , , 
206, ABCB8, 4.2910128E-7, 1.0564989E-5, 24.6212, , , , , 
207, ABCB9, 2.9393437E-5, 1.1458949E-4, 3.898472, , , , , 
208, ABCB9, 1.2515454E-5, 5.68884E-6, 0.45454523, , , , , 
209, ABCB9, 1.2586971E-5, 4.3343542E-7, 0.034435242, , , , , 
210, ABCB9, 2.9178887E-5, 2.0750722E-5, 0.71115535, , , , , 
211, ABCB9, 3.6759677E-5, 1.0023195E-5, 0.27266818, , , , , 
212, ABCC1, 1.8236804E-5, 6.934967E-5, 3.8027315, , , , , 
213, ABCC1, 1.7235569E-5, 1.0900901E-4, 6.324654, , , , , 
214, ABCC1, 3.5686924E-5, 3.0719737E-5, 0.8608121, , , , , 
215, ABCC1, 6.1433E-5, 3.6246038E-5, 0.5900093, , , , , 
216, ABCC1, 3.933428E-6, 2.1671771E-7, 0.055096395, , , , , 
217, ABCC1, 2.8320685E-5, 7.195028E-5, 2.5405557, , , , , 
218, ABCC2, 4.3911365E-5, 7.097505E-6, 0.16163254, , , , , 
219, ABCC2, 1.45179265E-5, 2.3893128E-5, 1.6457672, , , , , 
220, ABCC2, 7.4377554E-6, 5.68884E-6, 0.76485974, , , , , 
221, ABCC2, 6.10039E-5, 5.6346606E-5, 0.9236558, , , , , 
222, ABCC2, 1.6877984E-5, 1.8691902E-5, 1.1074724, , , , , 
223, ABCC2, 1.0155397E-5, 5.68884E-6, 0.560179, , , , , 
224, ABCC3, 2.3242987E-5, 1.9504594E-6, 0.08391604, , , , , 
225, ABCC3, 6.586705E-5, 3.429558E-5, 0.5206789, , , , , 
226, ABCC3, 6.2434236E-5, 6.745339E-5, 1.080391, , , , , 
227, ABCC3, 1.029843E-5, 5.217479E-5, 5.0662856, , , , , 
228, ABCC3, 5.4424345E-5, 2.2538643E-5, 0.41412798, , , , , 
229, ABCC3, 4.6414454E-5, 1.1431859E-5, 0.24629955, , , , , 
230, ABCC4, 2.681883E-5, 8.668709E-6, 0.32323217, , , , , 
231, ABCC4, 1.2229387E-5, 1.11609625E-5, 0.9126347, , , , , 
232, ABCC4, 7.0086544E-6, 1.6524726E-5, 2.3577602, , , , , 
233, ABCC4, 6.9085305E-5, 1.5088971E-4, 2.1841073, , , , , 
234, ABCC4, 5.2350355E-5, 1.5343614E-4, 2.9309473, , , , , 
235, ABCC5, 5.4209795E-5, 3.1424068E-5, 0.5796751, , , , , 
236, ABCC5, 1.9595625E-5, 1.2195789E-4, 6.2237306, , , , , 
237, ABCC5, 2.3099952E-5, 6.0139164E-6, 0.26034325, , , , , 
238, ABCC5, 5.3423108E-5, 1.2916376E-4, 2.4177508, , , , , 
239, ABCC5, 2.3028435E-5, 6.60989E-6, 0.28703168, , , , , 
240, ABCC6, 5.8071706E-5, 2.2267744E-5, 0.38345256, , , , , 
241, ABCC6, 9.797813E-6, 5.959737E-7, 0.060827218, , , , , 
242, ABCC6, 2.9894056E-5, 1.0462048E-4, 3.4997084, , , , , 
243, ABCC6, 5.8286256E-5, 4.177234E-5, 0.71667564, , , , , 
244, ABCC6, 2.7462482E-5, 3.1857504E-5, 1.1600373, , , , , 
245, ABCC8, 8.181531E-5, 9.801058E-5, 1.1979492, , , , , 
246, ABCC8, 2.059686E-5, 2.091326E-5, 1.0153615, , , , , 
247, ABCC8, 1.7164051E-5, 1.1702757E-5, 0.6818178, , , , , 
248, ABCC8, 7.866857E-7, 4.7677895E-6, 6.0606027, , , , , 
249, ABCC8, 4.033552E-5, 3.6625293E-5, 0.9080159, , , , , 
250, ABCD1, 5.1420637E-5, 3.8359034E-5, 0.7459852, , , , , 
251, ABCD1, 4.0478553E-5, 1.8258468E-5, 0.45106524, , , , , 
252, ABCD1, 3.2468663E-5, 1.4032472E-5, 0.43218508, , , , , 
253, ABCD1, 4.634294E-5, 2.1509233E-5, 0.46413183, , , , , 
254, ABCD1, 1.9309557E-5, 3.196586E-5, 1.6554425, , , , , 
255, ABCD1, 4.40544E-5, 7.9968835E-5, 1.8152293, , , , , 
256, ABCD2, 4.634294E-5, 2.1032454E-4, 4.5384374, , , , , 
257, ABCD2, 2.9250403E-5, 1.8312647E-5, 0.6260648, , , , , 
258, ABCD2, 3.2468663E-5, 9.329698E-5, 2.873447, , , , , 
259, ABCD2, 5.664137E-5, 2.459746E-5, 0.43426672, , , , , 
260, ABCD2, 5.3208558E-5, 3.0719737E-5, 0.5773458, , , , , 
261, ABCD2, 1.6019781E-5, 5.417943E-7, 0.03382033, , , , , 
262, ABCD3, 1.8015102E-4, 2.154174E-4, 1.1957601, , , , , 
263, ABCD3, 2.681883E-5, 1.4086651E-5, 0.5252523, , , , , 
264, ABCD3, 2.7176415E-5, 6.5015315E-6, 0.23923433, , , , , 
265, ABCD3, 2.8821303E-5, 1.045663E-5, 0.36280906, , , , , 
266, ABCD3, 2.0739895E-5, 1.11609625E-5, 0.53813976, , , , , 
267, ABCD3, 2.109748E-5, 4.659431E-6, 0.2208525, , , , , 
268, ABCG1, 1.27300045E-5, 2.5139254E-5, 1.9748032, , , , , 
269, ABCG1, 2.8249167E-5, 2.0588184E-6, 0.07288068, , , , , 
270, ABCG1, 6.715435E-5, 1.02724196E-4, 1.529673, , , , , 
271, ABCG1, 4.948968E-5, 5.4558684E-5, 1.1024255, , , , , 
272, ABCG1, 6.715435E-5, 1.4465907E-5, 0.2154128, , , , , 
273, ABCG2, 7.051564E-5, 4.4968925E-5, 0.6377156, , , , , 
274, ABCG2, 1.3874274E-5, 3.2778553E-5, 2.3625417, , , , , 
275, ABCG2, 6.772648E-5, 3.099063E-5, 0.45758513, , , , , 
276, ABCG2, 1.1585735E-5, 4.92491E-5, 4.2508397, , , , , 
277, ABCG2, 3.9477316E-5, 5.363763E-6, 0.1358695, , , , , 
278, ABCG5, 8.009891E-6, 1.4628446E-5, 1.8262978, , , , , 
279, ABCG5, 1.6091299E-5, 8.181094E-6, 0.50841725, , , , , 
280, ABCG5, 5.8286256E-5, 5.1795534E-5, 0.88864064, , , , , 
281, ABCG5, 1.45179265E-5, 3.229094E-5, 2.2242115, , , , , 
282, ABCG5, 1.466096E-5, 2.7360611E-5, 1.8662224, , , , , 
283, ABCG5, 3.761788E-5, 1.4574266E-5, 0.38742924, , , , , 
284, ABCG8, 1.4732477E-5, 1.7445776E-5, 1.1841713, , , , , 
285, ABCG8, 1.3373657E-5, 4.3343542E-7, 0.032409642, , , , , 
286, ABCG8, 3.5686924E-5, 2.5301793E-5, 0.7089934, , , , , 
287, ABCG8, 1.1585735E-5, 2.0100568E-5, 1.7349411, , , , , 
288, ABCG8, 1.0012363E-6, 1.4086652E-6, 1.4069258, , , , , 
289, ABI2, 7.537879E-5, 3.4674835E-5, 0.46000785, , , , , 
290, ABI2, 7.866856E-6, 3.2507657E-7, 0.0413223, , , , , 
291, ABI2, 2.3099952E-5, 2.6168664E-5, 1.1328449, , , , , 
292, ABI2, 2.1383546E-5, 1.9504594E-6, 0.09121309, , , , , 
293, ABI2, 3.761788E-5, 2.3351333E-5, 0.6207509, , , , , 
294, ABL1, 3.990642E-5, 2.3838948E-5, 0.5973712, , , , , 
295, ABL1, 3.325535E-5, 1.9558773E-5, 0.5881391, , , , , 
296, ABL1, 4.1122206E-5, 2.465164E-5, 0.5994727, , , , , 
297, ABL1, 3.9048216E-5, 1.1919474E-6, 0.030525014, , , , , 
298, ABL1, 1.1156633E-5, 4.3343542E-7, 0.03885002, , , , , 
299, ABL2, 5.2207324E-6, 7.8018375E-6, 1.4943953, , , , , 
300, ABL2, 2.5316975E-5, 1.6849803E-5, 0.66555357, , , , , 
301, ABL2, 5.406676E-5, 3.0882275E-5, 0.5711878, , , , , 
302, ABL2, 7.981284E-5, 1.3766992E-4, 1.7249094, , , , , 
303, ABL2, 4.6915073E-5, 1.7608314E-5, 0.37532318, , , , , 
304, ABLIM1, 2.4172705E-5, 1.0039448E-4, 4.1532164, , , , , 
305, ABLIM1, 1.5376128E-5, 2.7089715E-7, 0.017618034, , , , , 
306, ABLIM1, 8.510508E-6, 2.4272384E-5, 2.8520486, , , , , 
307, ABLIM1, 1.15142175E-5, 8.722888E-6, 0.75757545, , , , , 
308, ABLIM1, 3.1324395E-5, 3.3591245E-5, 1.072367, , , , , 
309, ABLIM2, 1.5519163E-5, 2.654792E-6, 0.17106542, , , , , 
310, ABLIM2, 7.20175E-5, 1.4639282E-4, 2.0327394, , , , , 
311, ABLIM2, 1.27300045E-5, 1.0835886E-6, 0.085120834, , , , , 
312, ABLIM2, 1.4217556E-4, 4.5239824E-5, 0.31819692, , , , , 
313, ABLIM2, 1.8379838E-5, 8.045645E-5, 4.3774295, , , , , 
314, ABLIM3, 2.4172705E-5, 1.7933391E-5, 0.741886, , , , , 
315, ABLIM3, 1.3802758E-5, 3.2507657E-7, 0.023551567, , , , , 
316, ABLIM3, 2.4101188E-5, 2.7089715E-7, 0.0112399915, , , , , 
317, ABLIM3, 5.7213504E-7, 5.363763E-6, 9.374995, , , , , 
318, ABLIM3, 5.6283785E-5, 9.497654E-5, 1.6874583, , , , , 
319, ABO, 4.7129623E-5, 2.0642363E-5, 0.43799126, , , , , 
320, ABO, 8.009891E-6, 1.8691902E-5, 2.3336027, , , , , 
321, ABO, 1.4947028E-5, 7.1516847E-6, 0.4784687, , , , , 
322, ABO, 9.089796E-5, 1.2862196E-4, 1.4150149, , , , , 
323, ABO, 4.741569E-5, 3.58126E-5, 0.7552901, , , , , 
324, ABP1, 5.792867E-5, 1.0483719E-4, 1.8097634, , , , , 
325, ABP1, 6.8656204E-6, 3.6571113E-5, 5.3267016, , , , , 
326, ABP1, 3.94058E-5, 1.1594398E-5, 0.29423073, , , , , 
327, ABP1, 1.14427E-5, 5.959737E-7, 0.05208331, , , , , 
328, ABP1, 7.4377554E-6, 1.0781706E-5, 1.4495914, , , , , 
329, ACAA1, 3.6116024E-5, 5.222897E-5, 1.446144, , , , , 
330, ACAA1, 5.0776984E-5, 2.7089714E-5, 0.53350383, , , , , 
331, ACAA1, 3.5758438E-7, 5.4179427E-6, 15.151508, , , , , 
332, ACAA1, 1.5447646E-5, 1.6578904E-5, 1.0732318, , , , , 
333, ACAA1, 7.28757E-5, 9.643938E-6, 0.13233407, , , , , 
334, ACAA1, 1.3445173E-5, 2.465164E-5, 1.8334937, , , , , 
335, ACAA2, 8.1672275E-5, 6.924131E-5, 0.84779453, , , , , 
336, ACAA2, 3.089529E-5, 4.4968925E-5, 1.4555268, , , , , 
337, ACAA2, 2.059686E-5, 1.7716673E-5, 0.86016375, , , , , 
338, ACAA2, 6.851317E-5, 6.436516E-5, 0.93945676, , , , , 
339, ACAA2, 4.562777E-5, 5.8351245E-5, 1.2788538, , , , , 
340, ACAA2, 4.3696815E-5, 3.120735E-5, 0.71417904, , , , , 
341, ACACA, 5.456738E-5, 6.84828E-5, 1.2550135, , , , , 
342, ACACA, 5.0347884E-5, 7.0812515E-5, 1.4064646, , , , , 
343, ACACA, 1.7521636E-5, 3.9550982E-6, 0.22572654, , , , , 
344, ACACA, 3.9763385E-5, 5.2554046E-6, 0.13216694, , , , , 
345, ACACA, 1.9667143E-5, 1.26238065E-5, 0.64187294, , , , , 
346, ACACB, 2.9607989E-5, 2.1563412E-5, 0.72829705, , , , , 
347, ACACB, 3.3541415E-5, 2.7685688E-5, 0.825418, , , , , 
348, ACACB, 5.3566142E-5, 3.42414E-5, 0.63923585, , , , , 
349, ACACB, 5.406676E-5, 4.9736715E-5, 0.919913, , , , , 
350, ACACB, 3.933428E-6, 5.4341966E-5, 13.815421, , , , , 
351, ACAD8, 4.219496E-5, 1.327396E-5, 0.3145864, , , , , 
352, ACAD8, 2.6747313E-5, 9.9256715E-5, 3.7109041, , , , , 
353, ACAD8, 6.436519E-7, 1.6253829E-7, 0.25252515, , , , , 
354, ACAD8, 1.2086352E-5, 2.7523149E-5, 2.2772088, , , , , 
355, ACAD8, 5.707047E-5, 2.1292515E-5, 0.37309164, , , , , 
356, ACAD8, 7.494969E-5, 1.12909926E-4, 1.5064762, , , , , 
357, ACAD9, 2.0239277E-5, 1.0890065E-5, 0.5380659, , , , , 
358, ACAD9, 1.029843E-5, 2.5735228E-5, 2.4989467, , , , , 
359, ACAD9, 2.7462482E-5, 4.263921E-5, 1.5526351, , , , , 
360, ACAD9, 6.65107E-5, 7.010818E-5, 1.0540887, , , , , 
361, ACAD9, 1.1085116E-5, 1.6958162E-5, 1.5298136, , , , , 
362, ACADL, 3.9763385E-5, 8.2136015E-5, 2.0656192, , , , , 
363, ACADL, 6.3292435E-5, 4.3018466E-5, 0.67967784, , , , , 
364, ACADL, 3.318383E-5, 8.647037E-5, 2.6057982, , , , , 
365, ACADL, 1.2873038E-5, 1.321978E-5, 1.0269356, , , , , 
366, ACADL, 2.2170232E-5, 1.988385E-5, 0.8968715, , , , , 
367, ACADM, 4.612839E-5, 2.5085075E-5, 0.5438099, , , , , 
368, ACADM, 6.4794294E-5, 1.7998405E-4, 2.7777762, , , , , 
369, ACADM, 4.841693E-5, 4.3235184E-5, 0.8929766, , , , , 
370, ACADM, 2.9464954E-5, 6.897041E-5, 2.3407607, , , , , 
371, ACADM, 5.0061817E-7, 2.1671771E-7, 0.4329002, , , , , 
372, ACADM, 4.2910128E-7, 5.4179427E-6, 12.626256, , , , , 
373, ACADS, 2.3314502E-5, 4.3343542E-7, 0.018590808, , , , , 
374, ACADS, 3.7975464E-5, 4.5781617E-5, 1.2055578, , , , , 
375, ACADS, 1.3151954E-4, 2.3844367E-4, 1.8129904, , , , , 
376, ACADS, 5.3494627E-5, 8.105242E-5, 1.5151507, , , , , 
377, ACADS, 3.4971756E-5, 1.3924113E-5, 0.3981531, , , , , 
378, ACADS, 9.776357E-5, 2.947361E-5, 0.30147845, , , , , 
379, ACADSB, 5.5139513E-5, 3.852157E-5, 0.6986201, , , , , 
380, ACADSB, 1.4303376E-7, 3.2507657E-7, 2.2727263, , , , , 
381, ACADSB, 1.2157869E-6, 1.9233697E-5, 15.819958, , , , , 
382, ACADSB, 6.1433E-5, 9.914836E-6, 0.16139267, , , , , 
383, ACADSB, 7.730975E-5, 4.0472034E-5, 0.5235049, , , , , 
384, ACADVL, 5.0061815E-5, 5.2608226E-5, 1.0508653, , , , , 
385, ACADVL, 1.8165287E-5, 4.6756846E-5, 2.573967, , , , , 
386, ACADVL, 3.7474845E-5, 1.614547E-5, 0.43083486, , , , , 
387, ACADVL, 2.3886638E-5, 1.4628446E-5, 0.61241126, , , , , 
388, ACADVL, 4.3839846E-5, 1.1865295E-5, 0.27065092, , , , , 
389, ACAN, 2.9178887E-5, 1.1919474E-6, 0.040849652, , , , , 
390, ACAN, 2.9751021E-5, 1.5278598E-5, 0.5135487, , , , , 
391, ACAN, 4.2552543E-5, 7.666389E-5, 1.801629, , , , , 
392, ACAN, 6.565249E-5, 1.6849803E-5, 0.25665137, , , , , 
393, ACAN, 7.809643E-5, 5.0007613E-5, 0.64033157, , , , , 
394, ACAT1, 5.6498334E-6, 1.1431859E-5, 2.0233974, , , , , 
395, ACAT1, 1.7021017E-5, 1.2461269E-5, 0.73211074, , , , , 
396, ACAT1, 1.1800285E-5, 1.798757E-5, 1.5243335, , , , , 
397, ACAT1, 2.267085E-5, 1.9179517E-5, 0.845999, , , , , 
398, ACAT1, 5.1206087E-5, 4.8219692E-5, 0.9416789, , , , , 
399, ACAT1, 2.1812648E-5, 7.747658E-6, 0.35519108, , , , , 
400, ACAT2, 8.753666E-5, 4.464385E-5, 0.5100017, , , , , 
401, ACAT2, 9.583262E-6, 2.7089715E-7, 0.02826774, , , , , 
402, ACAT2, 1.8880457E-5, 2.9636147E-5, 1.5696732, , , , , 
403, ACAT2, 4.4769567E-5, 2.9094354E-5, 0.64986897, , , , , 
404, ACAT2, 4.4912602E-5, 1.4503833E-4, 3.229346, , , , , 
405, ACAT2, 2.5388492E-5, 1.6470547E-5, 0.64874065, , , , , 
406, ACCN1, 5.5067998E-5, 1.6741444E-5, 0.30401403, , , , , 
407, ACCN1, 1.1156633E-5, 2.0371464E-5, 1.8259509, , , , , 
408, ACCN1, 1.4446409E-5, 2.2159385E-5, 1.5339026, , , , , 
409, ACCN1, 1.0727532E-5, 3.332035E-5, 3.1060593, , , , , 
410, ACCN1, 8.5820255E-7, 1.5332778E-5, 17.866154, , , , , 
411, ACCN2, 4.8202375E-5, 1.8204288E-5, 0.3776637, , ACCN2, , ACCN2, 
412, ACCN2, 4.863148E-5, 1.137768E-6, 0.02339571, , ACCN2, , , 
413, ACCN2, 9.7549026E-5, 1.240709E-4, 1.2718824, , ACCN2, , , 
414, ACCN2, 1.6091299E-5, 7.58512E-7, 0.04713802, , ACCN2, , , 
415, ACCN2, 1.559068E-5, 1.5712034E-5, 1.0077838, , ACCN2, , , 
416, ACCN2, 3.5758438E-7, 5.4179427E-8, 0.15151508, , ACCN2, , , 
417, ACCN3, 3.368445E-5, 2.5897767E-5, 0.76883453, , ACCN3, , ACCN3, 
418, ACCN3, 2.109748E-5, 8.1269144E-7, 0.038520783, , ACCN3, , , 
419, ACCN3, 4.655749E-5, 2.7089714E-5, 0.5818552, , ACCN3, , , 
420, ACCN3, 7.9383735E-6, 1.6253829E-7, 0.020475011, , ACCN3, , , 
421, ACCN3, 6.3650023E-6, 7.2112816E-5, 11.329582, , ACCN3, , , 
422, ACCN3, 1.1871802E-5, 2.1671771E-7, 0.01825483, , ACCN3, , , 
423, ACCN4, 2.4816358E-5, 9.102144E-6, 0.36678, , , , , 
424, ACCN4, 3.375597E-5, 2.4001487E-5, 0.7110294, , , , , 
425, ACCN4, 5.585468E-5, 7.113759E-5, 1.2736192, , , , , 
426, ACCN4, 1.2086352E-5, 1.321978E-5, 1.0937775, , , , , 
427, ACCN4, 1.8451356E-5, 2.6764637E-5, 1.4505513, , , , , 
428, ACCN5, 3.0537707E-5, 4.5727436E-5, 1.497409, , , , , 
429, ACCN5, 2.0310794E-5, 1.0998424E-5, 0.54150635, , , , , 
430, ACCN5, 4.841693E-5, 2.7198073E-5, 0.5617472, , , , , 
431, ACCN5, 2.8463717E-5, 4.3072647E-5, 1.5132474, , , , , 
432, ACCN5, 2.4458774E-5, 2.0046389E-6, 0.08195991, , , , , 
433, ACE, 6.508036E-6, 8.289452E-6, 1.2737255, , , , , 
434, ACE, 6.937137E-6, 1.0564989E-5, 1.5229609, , , , , 
435, ACE, 2.3529054E-5, 2.004639E-5, 0.8519845, , , , , 
436, ACE, 8.317413E-5, 1.1756936E-5, 0.14135328, , , , , 
437, ACE, 4.4841083E-5, 2.833584E-5, 0.63191694, , , , , 
438, ACE, 1.3087589E-5, 8.625365E-5, 6.590492, , , , , 
439, ACE2, 1.6069843E-4, 1.6351351E-4, 1.0175178, , , , , 
440, ACE2, 2.588911E-5, 3.2670196E-5, 1.2619281, , , , , 
441, ACE2, 5.9430527E-5, 1.2190371E-5, 0.20511968, , , , , 
442, ACE2, 7.151688E-8, 1.3544857E-5, 189.39384, , , , , 
443, ACE2, 1.6448882E-6, 3.1911684E-5, 19.400518, , , , , 
444, ACE2, 1.5233095E-5, 9.6981175E-6, 0.6366479, , , , , 
445, ACER2, 2.860675E-6, 1.4140831E-5, 4.9431796, , , , , 
446, ACER2, 2.360057E-5, 2.0696541E-5, 0.87695086, , , , , 
447, ACER2, 2.610366E-5, 2.9961224E-5, 1.1477786, , , , , 
448, ACER2, 5.7285022E-5, 3.1098993E-5, 0.5428817, , , , , 
449, ACER2, 2.174113E-5, 6.5015314E-7, 0.029904293, , , , , 
450, ACHE, 6.4937325E-5, 9.069636E-5, 1.3966753, , , , , 
451, ACHE, 1.0727532E-5, 4.3343542E-7, 0.04040402, , , , , 
452, ACHE, 3.5186305E-5, 1.2082012E-5, 0.34337258, , , , , 
453, ACHE, 1.0012363E-6, 6.176455E-6, 6.168828, , , , , 
454, ACHE, 1.215787E-5, 2.9581968E-5, 2.4331539, , , , , 
455, ACHE, 3.6545127E-5, 4.9845075E-5, 1.3639323, , , , , 
